text,label,label_name
are color blind people missing the cones and rod cells in their eyes? what factor brings on color blindness? ,1,Science & Mathematics
"Prokaryotes divide by binary fission, a form of asexual reproduction in which:? a.nucleus divides into two nuclei.\n\nb. the number of chromosomes in the cell is reduced.\n\nc.a bacterium splits into equal halves with identical genetic information.\n\nd.spindle fibers attach to the poles of the cell.\n\n\nPlease only answer if you know for sure its correct. Thanks so much :)",1,Science & Mathematics
"Stats homework? Need help with another problem .... If ANYONE would like to exchange email or im let me know, I really need help with this stuff!\n\nIf a coin flipped 6 times came up heads each time, what is the probability that on the seventh flip it will come up heads? With forumla too please.\n\n\nAnd\n\nIf a pair of identical tiwns is born and the first baby is a girl, what is the probabilty that both babies are girls...\nI know obviously it is a girl, but how do i express this ina forulma?",1,Science & Mathematics
the predisposing factor of kwashiorkor? ,1,Science & Mathematics
Why do leaves change their colour in autumn? Why some stay green? Why do leaves change their colour in autumn? \nWhy some stay green?\nWhy trees lose leaves in autumn/winter?\nand the trees are still alive evem all leaves were gone?,1,Science & Mathematics
solve for x? okay so I need to have this problem solved and I'm having a really hard time with it :[\n\n3|2x-1|+3=1\n   -------\n       5\ni need to solve for x,1,Science & Mathematics
"Which of the following is the equation of a line in slope-intercept form with a slope of -1/2 that passes .... Which of the following is the equation of a line in slope-intercept form with a slope of -1/2 that passes through the point(-2,4)? \n\nthanks",1,Science & Mathematics
"how do amoebeas react to danger, heat and cold and how do they drink i need full explanations? plz no dumb answers...and im in gr 9...so no complicated thing...thank you...",1,Science & Mathematics
what has 1 electron but is not an alkali metal? ,1,Science & Mathematics
"Question below? a.If the angle between the mirrors is 70o and the angle of incidence of a light ray incident on M1 is 35o, what is the angle of reflection from M2? \nb.If the angle between the mirrors is 115o and the angle of incidence of a light ray incident on M1 is 60o, what is the angle of reflection from M2?",1,Science & Mathematics
where can i get a topic about cerebral palsy with mental retardation? ,1,Science & Mathematics
"Is it true that in some states teaching Darwin's evolution theory is forbidden by law? In which states then? I heard this time ago, but didn't know if this finally happened.",1,Science & Mathematics
"Anybody knows how many planets are still there in our ""EARTH'S Solar System""? ",1,Science & Mathematics
what is a molecule? ,1,Science & Mathematics
"Describe the process of natural selection and how it affects the hummingbird populations? its about Charles Darwin, the person that explained that natural selection is part of the answer to evolution",1,Science & Mathematics
3y=4x-2 in slope-intercept form? ,1,Science & Mathematics
"If you sneeze and fart at the same time, does a vacuum form in your stomach? ",1,Science & Mathematics
I have finished my Ph.D in Epidemiology from a university in Japan. How can i find a job? and what job options are available? and do u know any cyber community of Epidemiologists?,1,Science & Mathematics
A force of 5 N is applied to a door perpendicular to its face at a distance of 0.75 m from its hinge. What is? ,1,Science & Mathematics
"Does blood plasma contain oxygen or fibrin protein? This question was on my exam today. I looked it up but still not sure. Oxygen is insoluble in water and plasma is made up of 90% water. Also fibrin is a substance converted from fibrinogen protein. If fibrinogen protein is in plasma, does this mean that fibrin protein is in blood plasma? The question on the exam asked what was NOT in plasma: oxygen, fibrin protein, antibody, or electrolyte?",1,Science & Mathematics
What are multiple genes? ,1,Science & Mathematics
BC Calc Problem? F(X) = I x-1 I         for x<1    \n            ax^2 + bx  for x >= 1\nIf a = 2 and b = 3 is f continuous for all x Justify\n\nDescrible all valuse of a and b for f is a continous function\n\nfor what values of a and b is f both continuous and differentibal,1,Science & Mathematics
"Help please?!? a stop sign is a regular octagon(8 sides). it's perimeter is about 80 inches and its height is about 24 inches. \nthe measure of each central angle is 45 b/c 360/8 is 45, so how do you find the apothem,radius and area? \n\nour teacher did not explain this at all so can you please help?",1,Science & Mathematics
"what is the longest period someone has been dead, then recesitated? ",1,Science & Mathematics
"help with proportions? The starting hourly wages of betty and carol were in the ratio of 3:4. When both of their wages were increased by 3$ an hour, their wages were in the ratio 4:5. If they both work a 35-hour work week, find their weekly wages after the increase.",1,Science & Mathematics
Ninja skills? How do ninjas suppress vestibular or equilibrium abnormalities during a kill so that aerial acrobatic maneuvers do not cause them to fall victim themselves?,1,Science & Mathematics
Factorize the following completely? (a)  2x^2-100\n\n\n(b) 3x^2-8x+5\n\nshow working please,1,Science & Mathematics
"Can someone explain the evolution of plants? I am lost in thinking about monocots vs. dicots, gymnosperms vs. angiosperms, and such....can someone help me in plant evolution and the plant taxonomy",1,Science & Mathematics
how many  more years until  planet earth will run out of fuel and water? ,1,Science & Mathematics
is there a plants that glow in the dark.? please give me the name of these plant.,1,Science & Mathematics
(x - 99)(x -101)(x - 103)(x - 105) + 16 = 0? can anybody solve that question?,1,Science & Mathematics
"I would would like to know what an adele (number theory) is ? Also, I would like a good web reference on adeles ?  I did not think mathworld covered the subject very well.",1,Science & Mathematics
how does it happen? What causes spontaneous combustion and is it rare?,1,Science & Mathematics
Why do elements in a group have similar properties? ,1,Science & Mathematics
"A question about Centrifuges? ( used to enrich Uranium )? Whats does a Gas Centrifuge look like. How does it enrich Uranium ? Any Links, Websites?",1,Science & Mathematics
Why is there salt in the ocean? mainly what i want is how it got there. 10 points for the correct response.,1,Science & Mathematics
Is univers alive? It is big. and we are living in it.,1,Science & Mathematics
there are 8 tablespoons in a stick of butter. how many teaspoons are in one stick of butter? 1 teasoon=1/3 of a tablespoon\n\nA.3/8\nB.1 8/3\nC.2 2/3\nD.24,1,Science & Mathematics
Are there any schools that major in Cryptozoology around Pa? Or any schools period that has that as a major?,1,Science & Mathematics
"which is the smallest paper size? a4,a3,a5? ",1,Science & Mathematics
What does the horizontal line on a distance-time graph mean the object is doing? If you dont understand please do not answer.,1,Science & Mathematics
How can scientists have a picture of our Milky Way galaxy if we live in it? I am AWARE of satellites but our Galaxy is so large; so how did they know where the end would be. 1. What is the name of the satellite which took the picture. 2. When was the picture taken? 3. Has it change since then?,1,Science & Mathematics
what conditions do magic mashrooms grow? ,1,Science & Mathematics
"if the momentum of a body increses by 20%,then by how much percent does its Kinetic energy increses? ",1,Science & Mathematics
i need a sentence using the word redshift? ,1,Science & Mathematics
what are the function of the sheep  pen? ,1,Science & Mathematics
"Can we allow a Divine Foot in the Door? We take the side of science in spite of the patent absurdity of some of its constructs, in spite of its failure to fulfill many of its extravagant promises of health and life, in spite of the tolerance of the scientific community for unsubstantiated just-so stories, because we have a prior commitment, a commitment to materialism. It is not that the methods and institutions of science somehow compel us to accept a material explanation of the phenomenal world, but, on the contrary, that we are forced by our a priori adherence to material causes to create an apparatus of investigation and a set of concepts that produce material explanations, no matter how counter-intuitive, no matter how mystifying to the uninitiated. Moreover, that materialism is an absolute, for we cannot allow a Divine Foot in the door.\n\nReference\n\nRichard Lewontin, Billions and billions of demons, The New York Review, p. 31, 9 January 1997.",1,Science & Mathematics
how planets in the sly? planets  and  sun,1,Science & Mathematics
What's the distance from earth to heaven in miles? ,1,Science & Mathematics
does weight of objects differ in water from air? is the weight of an object in water different from its weight in air,1,Science & Mathematics
i have heard there are fresh water dolphines living in a lake some were ....were? ,1,Science & Mathematics
What is precordial activity? ,1,Science & Mathematics
Can you erase your memory by not thinking about something for a long time? ,1,Science & Mathematics
what molecule is recycled in the citric acid cycle? ,1,Science & Mathematics
Natural number n has 6 as the last digit.  If 6 is erased and placed in front of n's remaining digits...? the resulting number is four times as large as the original number.  What is the smallest n?,1,Science & Mathematics
How long is a micron? Wondering how big a 35 micron particle really is?,1,Science & Mathematics
"A sewer ditch is 148 feet long, pipe is to be installed with a 2% grade. What would the total amt of fall be? Your assistance is greatly needed. And could you please show me how you came up with answer. Been out of school for over 15 yrs. rusty at math.",1,Science & Mathematics
Can anybody tell me what is the formula to finding out what is the maximum force that something can exert? or at least is tell me if it's possible to find it out.,1,Science & Mathematics
how do i become a phiseo theripest? hi i'm shane i was just woundering if anybody could tell me how to be a phiseo theripest if any one of you could tell me it would be very kind of you.,1,Science & Mathematics
"What is the nmber of milliters are in one cup? I want the generic answer, please",1,Science & Mathematics
do pineapples grow on plants or trees? ,1,Science & Mathematics
Determine the number of moles of gas in 45.0 liters of oxygen at STP? ,1,Science & Mathematics
do you think there is life after death? ,1,Science & Mathematics
what is the difference between continous and discrete system? the comparisons between discrete and continous system.,1,Science & Mathematics
If I wanted to drop the Earth into a Singularity how would i do it? ,1,Science & Mathematics
How many cables does the Sundial bridge have? How many cables does the Sundial bridge located in California have?,1,Science & Mathematics
I need to get this answered tonight! It's on Neptune. Help please!!? I'm doing a science project for school and I can't find an answer to the last question. The question is: How many times greater is the gravity of Neptune than of Earth's?,1,Science & Mathematics
where i can find phagocyte or T cell videos ??? ,1,Science & Mathematics
"Why is Cream of Tartar in homemade Play-Doh? I asked my chem. teacher this and she didn't know the answer. Recipes for homemade play-doh (modeling compound?) usually consist of flour, water, vegetable oil, salt, and cream of tartar. Is it to improve texture? As a preservative?",1,Science & Mathematics
"Gases from burning log weighs the same? If you were to weigh a log, and say it came out to 10 pounds, Then burn the long untill theres nothing else to burn, and catch all the gasses that come from the burning log, into a huge bag, or some other thing, will the gas weigh 10 pounds when the log is done burning?",1,Science & Mathematics
"Translational and rotational variables in an astronaut's centrifuge...? An astronaut is being tested in a centrifuge. The centrifuge has a radius of 10 m and, in starting, rotates according to [theta = (0.30 rad/s^2)t^2], where t is in seconds and theta is in radians.\n\nWhen t = 5.0 s, what are the magnitudes of the astronaut’s (a) rotational velocity, (b) translational velocity, (c) tangential acceleration, and (d) radial acceleration?\n\nWhat equations would did you use to solve this, and can you explain your answer?\n\nGood Luck!",1,Science & Mathematics
"may i know how is it to work in nigeria,is it safe,how much of the money we have to spend there? how much of the salary we have to spend there,is there any trouble for xpats from nigerian rebels,how saftey is it to work",1,Science & Mathematics
"After World War 2, Western European nations like Britain and France...? After World War 2, Western European nations like Britain and France(A)conquered colonial empires(B)lost control of their overseas colonies(C)became part of the Warsaw Pact.\n\nWhich do you think is the answer.",1,Science & Mathematics
"Please See below? The heliocentric model proposed by Copernicus did not yield substantially more accurate predictions than did Ptolemy's model. What remained wrong with Copernicus's model, that caused it to be innaccurate?\n1.It made the Moon also orbit the Sun instead of the Earth.\n2.It misjudged the speeds of the planets in their orbits.\n3.It required perfect circular motion for the planets.\n4.It adopted the wrong order of planets in distance from the Sun.\n5.It misjudged the distances between planets.",1,Science & Mathematics
"Richard E. Leakey cites Marian Appelton as responsible for skeletal drawings of apes and man in his book, Ori? ",1,Science & Mathematics
"Schillings and fruit...show all work to be voted best answer? Herr Vitami buys 3 kinds of fruit for 40 schillings, 10 schillings, and 1 schilling each.  He pays 259 schillings for 100 pieces of fruit. How many of the cheapest kind of fruit did he buy?",1,Science & Mathematics
lne^3 - lne^2=x? Find x,1,Science & Mathematics
what is chlorell vulgaris? I think a kind of micro  supliment in nutrition.,1,Science & Mathematics
What is a good place to get information on a dolphin like what it eats and other things? for school and i need what they eat the zone they live in and a lot of other things,1,Science & Mathematics
whats your favorite season of the year and whats it like where you live? ,1,Science & Mathematics
"Do reptiles have emotions? It's obvious that mammals and birds do, but I don't see it in snakes or lizards.",1,Science & Mathematics
why is space travel so difficult?  why can't we get to places faster? ,1,Science & Mathematics
What is the symbol for Iodine? ,1,Science & Mathematics
"about the life of a komodo dragon? How do the young survive, protect, eating habits, any other info before the young komodo becomes an adult",1,Science & Mathematics
"What's so great about ""Cold Fusion""? What does it do? How will it benefit and advance us?",1,Science & Mathematics
what parts of the human body contain stem cells? ,1,Science & Mathematics
what's inside a seed? ,1,Science & Mathematics
Does the medical school that a person attends directly affect the job opportunities that a doctor receives? Would a person that graduated from a top ranking institution be limited in the areas that they want to practice in or in the income that they make? Or does simply going to an American medical school allow you to practice where you want to practice? Is there another factor in determining this? thank you,1,Science & Mathematics
"what insect bite can cause lose of muscle use, numbness, and swelling? I got bitten by a bug when i was sleep and I killed it and still have it in my posession. the whole left side of my face is numb and swollen.",1,Science & Mathematics
(1 cent * x ) = doller? if you did not get what i need tell me \nhow many cents a doller contain is it 100,1,Science & Mathematics
identify the social advantages and disadvantages  of cloning human body parts for transplant? ,1,Science & Mathematics
"in refering to earths systems, which one of the following statements is accurate for an open system? A:The human influence has little effect on an open system\nB:An open system exchanges energy with its surroundings\nC:An open system is unchanged\nD:An open system is unaffected by outside objects",1,Science & Mathematics
ime an inventer and i need to be able to seek advise face to face advice from a profeshinal whare do i find it ,1,Science & Mathematics
which country and who was the first to visit the moon? ,1,Science & Mathematics
which kind of rock is granite? a:igneous\nb:metamorphic\nc:layered\nd:sedimentary,1,Science & Mathematics
***************--->  I need help.Please help ******************Probability.? We have two events A and B which are independent.\nNow consider P((A AND B) | C).\nCan we state that : P((A AND B) | C) = P(A|C) * P(B|C) ??\nOr even say that P((A AND B) | C) = K * P(A|C) * P(B|C)\nK is something positive. \n\nAdditional Details\n\n4 hours ago\n1 P means Probability\n2 Two events are independent iff:\nP(A AND B) = P(A) * P(B)\n3 Conditional Probability Of A \ngeven B is :\nP(A | B) = P(A JOINT B) / P(B),1,Science & Mathematics
Well the bible talks about Adam n Eve but.....? according to science Man has evolved from apes over the years.\nWhat do you believe?\nWhat do you have to say about this?,1,Science & Mathematics
does magnetic field affect light? ,1,Science & Mathematics
are arabian horses harmful? arabian horses\nharmful,1,Science & Mathematics
Nursing assistants???!?!? how old do you have to be to work as a nursing assistant? are there any prerequisites?,1,Science & Mathematics
Why does a day have 24 hours?  Is it based on an angular measure of the sun? Days are split into 24 hours.  What is the basis of this?  Why isn't it split into e.g. 10 hours?  who was the first to use a time measurement approximately equal to our hour?,1,Science & Mathematics
what gas is needed to make glusose during photosynthesis?? Glucose=sugar,1,Science & Mathematics
How many lb.(pounds) is 60 Kg's??plez help!!!? I NEED 2 know!!!! THANX!(so much!!),1,Science & Mathematics
What is the benefit of crossing over? ,1,Science & Mathematics
"How many of you actually know what a solar sytem, a galaxy and a universe is? I see so many people who have no idea! our solar system is in a spiral arm of the milkyway galaxy. There are some 200 billion other suns here. There are other galaxies, in fact, as Carl Sagan stated....there are as many galaxies in the universe as there are grains of sand on the Earth! You want to see more galaxies?\n \nhttp://hubblesite.org/gallery/album/galaxy_collection/",1,Science & Mathematics
do you have a Trans-Proteomic Pipeline simplified installation guide for Linux? hope to find out something from you all.. thanks alot,1,Science & Mathematics
who knows george clinton??? the teacher said that geroge clinton is a whte guy is that tue???,1,Science & Mathematics
"Ok read this please and answer it to your best ability. Best answer will get the points and i'll answer ur ? 2 You have enough money for three extra toppings on a pizza. IF there are nine possible toppings, how many choices do you have?",1,Science & Mathematics
What do you feed clams found in the Maumee river in Toledo Ohio? ,1,Science & Mathematics
what are the 3 most commom elements in the universe? ,1,Science & Mathematics
How do I find the amplitude of response of an oscillating spring mass system? ,1,Science & Mathematics
Name 15 richest cities in the world? ,1,Science & Mathematics
What do you know about polystyrene? Plz help me i need many informations about polystyrene,1,Science & Mathematics
how did flowers attract insects? insects often help in pollinating flowers. find out how flowers attract this insects.,1,Science & Mathematics
where can I find a report about the pulmonary artery? ,1,Science & Mathematics
"would a ball explode or implode in the center of the earth, assuming that there is no lava in th ecenter?? ",1,Science & Mathematics
can anybody balance this chemistry eq? NH4ClO4 + Al --> HCl + Cl2 + NO + Al2O3 + HOH\n\ni've spent so much time on this it isnt funny,1,Science & Mathematics
"Where do u prefer to live? In earth, Mars, Moon or any other planet? and WHY IS THAT?",1,Science & Mathematics
"What is Rotational symmetry,Line Symmetry, congruence and Similarity? What's the difference b/t Cong and Simil please help",1,Science & Mathematics
"Can you show me an example of an hypothesis? i already know the definition, but can you explain it all or atleast show me an example",1,Science & Mathematics
Why is foam always white? Have you ever wondered why foam is always white?  I was just thinking about it right now.  Anyone have an explanation or an idea?  Just wondering. . .,1,Science & Mathematics
"what do you mean by ""frame of reference"" in physics.? ",1,Science & Mathematics
"In older glass pane windows, what is the purpose of the circular deformity? On many older glass pane windows, one or two of the individual panes will have a circular sort of ""nipple"" in the middle of it, generally taking up most of that pane.  What are they called, and what is the purpose of them?",1,Science & Mathematics
"How is diabetes related to swelling of the lower leg? I have slight swelling of my right lower leg.  The endocrinologist discovered it today.  I asked her if it was caused by diabetes and she said, ""Not diabetes per se.""  That was all she said.  What condition might this be?  I'm going back in one month.",1,Science & Mathematics
"Help me please? Freon-12 CF2Cl2 has been widely used in air conditiong systems, is consisdered a threat to the ozone layer in the stratosphere. Calculate  the root-mean-square velocity of Freon-12 molecules in the lower stratosphere where the temp is -65 degrees C.",1,Science & Mathematics
"Has anyone ever wonderd what certain birthmark shapes mean? Here and there I notice almost deliberate birthmark shapes, like almost we were branded at birth. One of my shapes is a perfect triangle with the top mark a little bigger then the bottem two. I have two perfectly round marks the same exact size by my arm.\nSome have star constillations with the same star shapes and size.",1,Science & Mathematics
what is dot blotting? ,1,Science & Mathematics
Is there a hi-tech industry in Africa? other than in Egypt or South Africa,1,Science & Mathematics
Is it a concensus that in science and pseudoscientists are not able to distinguish  relativity principle  ? They  mix up the  Principle of relativity (Galileo Galilei) and the theory of relativity(Albert Einstein)?,1,Science & Mathematics
how to convert a mixed fraction into an improper fraction. (a) 2.1/5=11/5   (b) 16.2/3=50/3? (a) 2 then 1 over 5 equals to 11 over 5\n(b) 16 then 2 over 3 equals 50 over 3.\n\nThanks,1,Science & Mathematics
if you melt dry ice can you swim without getting wet? ,1,Science & Mathematics
"x+y=5  ,  2x+y=6,     find x - y? ",1,Science & Mathematics
6 roles r being cast 4 a play. 15 students show up for auditions. In how many ways can the roles be assigned? ,1,Science & Mathematics
How do you balance this equation?.....C3H8(g) + O2(g)  CO2(g) + H2O(l)? ,1,Science & Mathematics
how to create solar panels? ,1,Science & Mathematics
What are the differences between science and technology? Or is there?,1,Science & Mathematics
do you think the dead will actually walk the earth and eat brains? ,1,Science & Mathematics
Is there a website where i can see ghost and UFO sightings? Its friday the 13th!,1,Science & Mathematics
Does anybody know abt ape to man? I don’t know wot is right some pplz think that first man in this world was adam but if he was first man in world then who was lucy she was link between ape and man\n2 how adam and eve born lots of pplz im curious how can they both create such a big world\nAre we all are adam and eve child tell me plzzzzzzzzzzzzzzzz,1,Science & Mathematics
whats a good title for a science project on spiders? our science project is on spiders,1,Science & Mathematics
How can you determine whether lipids have been hydrolyzed? ,1,Science & Mathematics
what willhappen whenwe run out of fosil fuels? ,1,Science & Mathematics
what is the english to spanish translation of the word average? ,1,Science & Mathematics
"If a math professor from a foreign country comes to America can he get a job as a math professor there? Also the professor doesn't speak english very well so it might be difficult for him to teach, but is there any way that he would be able to get a job as a math professor.Also he is very advanced in math. He was a math professor in his country. So what I basically want to know is could he get any job or maybe a high paying job here in America?",1,Science & Mathematics
what is the meaning of the fine structure constant 1/137? ,1,Science & Mathematics
HOw Do You Factor This? How do you factor\n\n2x^3-x^2-18x+9,1,Science & Mathematics
Which plant are the best at converting CO2 to oxygen? ,1,Science & Mathematics
where does the snake more faster...in land or in water? ,1,Science & Mathematics
how can we predict the weather with wind? ,1,Science & Mathematics
What does E=mc squared mean? ,1,Science & Mathematics
"is poison still poisonous past its expiration date? not that i'm gonna poison someone(lol) just curious and in the process of my curiousity, lost 2 points...=)",1,Science & Mathematics
suggest any ways of making maths intresting? ,1,Science & Mathematics
"How far East do Tumbleweeds grow? I have seen them in California, nevada, Arizona, Utah, New Mexico, and Texas.  Any in Kansas or Missouri? Or any other State?\n\nAnd what category should this have been under? it was hard to figure that out.",1,Science & Mathematics
Is Wellbutrin compatible with Adderal? ,1,Science & Mathematics
"i believe we cant see ""present"".. only ""past"" is visible for us... what you think? it is a proven fact that the light have a definite speed of 3 lakh km/h apprx. and its velovist is a universal constant..\n\nwe all see stars at night... let us concentrate on one... let us assume that the star we are looking at is 7 light years away... so the light will take 7 years to reach our eyes from that star... this means that we are seeing ""past"" of that star... that is we are seeing that star what it was 7 years back... so even though we are looking at that star ""now"" we are seeing the ""past""..\n\nso...\n\nthis applies to small distances as well... as light ""have"" a constand speed...\n\ni am looking at a candle in my hand... eventhough relatively negligilbe, light rays from that candle ""will take some time"" to reach my eyes so that my brain can analyse it and give me a vision of that candle... this means we are seeing past...\n\nno matter how small time passed.. passed is past... that is i am seeing past... actually we are seeing ""infinite pasts"" as every object have its own position",1,Science & Mathematics
can anybody descirbe 5 main events that happened during Joseph Lagrange's life span? ,1,Science & Mathematics
What's the tilt in degrees of the worlds axis and also how many degrees is magnetic north from true north? ,1,Science & Mathematics
Which part of the earth receives the most solar energy? ,1,Science & Mathematics
"$271.00 minus 40% is what, lol? Im having a major brain fart right now and my brain is not thinking correctly, lol. Im figuring out some hospital bills and need to know if im right on $271.00 minus 40%. If I pay the amount in full, I can deduct 40%, so I want to make sure I get it right, or I will have to pay the whole $271.00.\nThanks, and sorry for the dumb question, lol!",1,Science & Mathematics
what are two different grass mixes commonly used for cattle/ sheep grazing? thank you,1,Science & Mathematics
"How can a force be a particle? How can a force be a particle if it is not matter? Is this because of e=mc^2  (energy is equal to matter, so it doesn't really matter whether you look at something as a force of particle becuase they are the same) Or is it just a ""metaphor"" for describing the interactions of forces. Its really confusing me!\nAND PLEASE DO NOT ANSWER IF YOU DO NOT KNOW!!!",1,Science & Mathematics
"is semen always present in the urethra or only during ejaculation is it produced and forced out? well,so during ejaculation,is it like that the semen is just forced out of the urethra where it is already present or is it that during ejaculation the cowper's gland,prostate gland and seminal vesicle produce fluids and form semen with the sperm and then force the semen out?so just the overall question is if semen is all the time present in the urethra or only passes through it when during ejaculation.",1,Science & Mathematics
the bunyip river changes dramatically from its source to its mouth. discuss? ,1,Science & Mathematics
Wanna Evaluate? x -->0+ (x lnx),1,Science & Mathematics
"What system of the body is attacked by the pathogen, HIV? ",1,Science & Mathematics
"Do you believe ET's (space aliens) inhabit the bodies of  dogs and cats so as to keep an eye on certain people They want to monitor our technology, our government, etc. to determine if we need their help. It's  a way to go unnoticed At the right moment, they transform themselves into human form. Is your dog or cat missing? Are there too many humans on this planet? Seen anyone you don't know or have seen before? Put two and two together.",1,Science & Mathematics
"Why when we want to empty the tub in bathroom, water first rotates around the hole and then goes down? my English isn't perfect. please answer simply that I be able to understand.",1,Science & Mathematics
Is southport possibly? the town in england with the most old people in it!!!!,1,Science & Mathematics
"What makes some people born mathematicians and others not? I've often wondered how it can be that some people are born with a highly developed mathematical brain, and are able to solve the most complex math problems, while to others, math is something they fear, or seems to be a language they totally do not understand. Why is that? Why are some born with it while others aren't? Could you become a good mathematician even if you've never really been good at math?\nMy dad is a civil engineer, so it speaks for itself that math is not a stranger to him. But then why am I not born with it as well? I often find that mathematicians live in a completely different world, and because of their knowledge, they seem to be a lot more clever in life and know how to handle most problems.",1,Science & Mathematics
How many variables are in a bar graph and a line graph? ,1,Science & Mathematics
who was the first person in space? ,1,Science & Mathematics
What organs r involved in respiratory system? ,1,Science & Mathematics
Solve and check the following equations: 12x-6=11x? Can someone please explain this to me.  I have watch lecture videos and still do not have a clue as to how to do this.  Thank You,1,Science & Mathematics
"Want to learn Embedded C, VHDL, Verilog? Please let me know of the site from where I can get starting lessons in Embedded C, VHDL or Verilog. I want to learn Embedded programming myself.",1,Science & Mathematics
"Who actually thinks string theory represents reality in any way? And if it does, Will we ever be able to find out?",1,Science & Mathematics
"Help me with a condition known as Cymarism? Can you inherit genetic material from both mom and dad and ONLY one set of DNA be present in one organ and the other set be present ONLY in other organs?\nExample:  My blood's DNA only shows mom's genectic material and a tissue sample of say, my liver, only shows my dad's genetic material?  Is this truly possible?\nIf you have heard of Cymarism and are an authority on it, I am all ears.  Rob",1,Science & Mathematics
incubating chicken eggs hypothesis? i need  a great hypothesis for my science fair project please help!,1,Science & Mathematics
Why red colour represents vegetation in a satellite image? ,1,Science & Mathematics
State the equations of the horizontal and vertical asymptotes for the reciprocal functions of:? State the equations of the horizontal and vertical asymptotes for the reciprocal functions of:\n\na) y=5x-10\n\nb) x^2-x-20,1,Science & Mathematics
A person suffers from sickle cell anemia if the genes of sickle cell are? Is it homozygous dominant? ,1,Science & Mathematics
what is the last element have founded? element means chemistry element,1,Science & Mathematics
"How can we proove or disprove:? 1 )                1   =1^2\n                       1+2+1                =2^2\n                   1+2+3+2+1            =3^2\n \n\n2)\n (1)(1)=1\n(11)(11)=121\n(111)(111)=12321\n \n(3)\n2^2-2=2. 3^2-3=6, 4^2-4=12...are all divisable by 2\n2^3-2=6, 3^3-3=24, 4^3-4=60...are all divisable by 3",1,Science & Mathematics
the study of the chemical  processes in living orgaganisms.? ,1,Science & Mathematics
Sugar a Mineral? can someone please help me with science?\nis sugar a mineral? why or why not,1,Science & Mathematics
"I took an unsupervised urine drug test.Coworker asked me to urinate in his sample cup,too.Will we get caught? Again, our test was unsupervised.  Me and two other guys took the test, turned it in.  I peed for one coworker who knew he would fail it and coerced me into it.  Will we get caught?  Can they pick up identical samples?  I'm quite worried.",1,Science & Mathematics
"Reflection of? Reflection of Microwaves, Infrared radiation,Ultraviolet, X-rays, Gamma-rays and microwave",1,Science & Mathematics
Why is the melting point for sodium higher than that of potassium? does it have to do with atomic radius???,1,Science & Mathematics
Describe the general shape of the cooling curve obtained when finding the solidification........? temperature of molten naphthalene.,1,Science & Mathematics
why is it not possible to harness the energy behind lightning and if possible how? ,1,Science & Mathematics
"Did anyone see the moon-rise on Tuesday Jun. 13th, at Chicago's lakefront? It was the first time I have ever seen a moonrise....and the moon was a red/orange color.  It was so brillant and beautiful. I want to know if anyone can explain it to me or have also seen something like that.",1,Science & Mathematics
how we can recognise a trannsexual person? ,1,Science & Mathematics
the best expalanation abiut the newton ring? ,1,Science & Mathematics
"During the process of steel production,the flaws in steel casting are detected by? infrasonic vibrations\nultrasonic vibrations\nlongitudinal vibrations\nresonant vibrations",1,Science & Mathematics
Dose the vapor flow leaving a vessel through an opening increase with the pressure in the vessel? ,1,Science & Mathematics
"enzymes in photosynthesis? what are the reasons for enzymes in photosynthesis?\n\nI had done a project on chloroplasts and i wrote a sentence about the stroma: ""also known as chloroplast matrix, contains the enzymes that catalyse the reactions of the light independant reactions of photosynthesis""\n\nMy tutor wrote ""reasons for enzymes?"" and i'm wondering what they are.\n\nAny help appreciated thanks.",1,Science & Mathematics
what percent of fingerpring matches are false positive? ,1,Science & Mathematics
Are red blood cells considered as living cells? ,1,Science & Mathematics
Solve     2   x-12 =2048    (x-12 is the power )? its hard to write problem out on computer but its 2 to the x minus 12 power equals 2048,1,Science & Mathematics
"why people don't care about the contamination and the animals in th world? the people think that this worls will last forever, don't throw garbage in the woods, streets, rivers lakes and in the beach, if you see some trash please pick it up. WE NEED TO CONCERVATE THIS PLANET, IT WILL NOT LAST FOREVER",1,Science & Mathematics
"Which of the following statements are true for the reaction Ca(OH)2(aq)   +   HCl(aq)   -->? Which of the following statements are true for the reaction \n\n\nCa(OH)2(aq)   +   HCl(aq)   -->   \n\n\n\n\na)   Water is a product\n\nb)   When balanced the coefficient of   HCl(aq)   is 2\n\nc)   Only ions appear in the net ionic equation\n\nd)   OH-(aq)   does not appear in the net ionic equation\n\ne)   Cl -(aq)   does not appear in the net ionic equation \n\n\n\n      Examples of species are   (aq)   (s)   (l)   etc.\n\n\nyou must enter all true statements in one lower case group,\nin alphabetical order with no spaces \ne.g., if   a)   b)   and   e)   are true you would enter   abe",1,Science & Mathematics
Which is the world's most common animal? ,1,Science & Mathematics
"Why are defense mechanisms, such as interferon and fever, insufficient to destroy HIV in the body? ",1,Science & Mathematics
how has the euler's constant been applied? any examples of real-life application-style mathematics questions? ,1,Science & Mathematics
Help please!!!! Calculate the number of grams of Sulfur in 9.5 x 1022 molecules of H2SO4? chemistry homework..i can't seem to find the formula in the textbook.:(,1,Science & Mathematics
I can travel with time machine? And I can find my future wife?,1,Science & Mathematics
What's the time righ now?? Clue: it's not another dumb a** question!,1,Science & Mathematics
I need a freeware to play vmv files or to convert them to avseq files thanks in advance? ,1,Science & Mathematics
how are thunderstorms predicted? ,1,Science & Mathematics
"On which side you are on a debate – ‘usually, liars have longer memories? in brief, why? ",1,Science & Mathematics
